,date,Dataset_y,ACI,ZCR,BGNt,EVNtCount,Ht,ADI,BI,Hf,NDSI,MEANf,SNRf,cellvalue,n_cells
1016,2019-02-26,ONC-MEF,426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,12.0,406
1017,2019-02-26,ONC-MEF,426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,14.0,10
1019,2019-02-26,"Biscayne Bay, FL",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,3.0,1
1020,2019-02-26,"Biscayne Bay, FL",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,13.0,120
1021,2019-02-26,"Biscayne Bay, FL",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,15.0,11
1022,2019-02-26,"Biscayne Bay, FL",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,17.0,4
1023,2019-02-26,"Biscayne Bay, FL",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,21.0,6
1024,2019-02-26,"Biscayne Bay, FL",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,27.0,40
1026,2019-02-26,"Olowalu (Maui, HI)",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,5.0,9
1027,2019-02-26,"Olowalu (Maui, HI)",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,8.0,21
1028,2019-02-26,"Olowalu (Maui, HI)",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,17.0,10
1030,2019-02-26,"May River, SC",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,15.0,10
1031,2019-02-26,"May River, SC",426.94093250000003,5165.1655625,-45.265449375,7.0864789550000005,0.6430685935,2.370281207,5.7431808065,0.7978806855,0.7034026419999999,0.00027170899999999997,21.869999579999998,27.0,7
1033,2019-02-26,OOI-HYDBBA106,252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,14.0,257
1034,2019-02-26,OOI-HYDBBA106,252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,19.0,79
1035,2019-02-26,OOI-HYDBBA106,252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,21.0,5
1037,2019-02-26,"Chukchi Sea, Hanna Shoal",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,33.0,484
1039,2019-02-26,"Gray's Reef, GA",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,7.0,1
1040,2019-02-26,"Gray's Reef, GA",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,14.0,7
1041,2019-02-26,"Gray's Reef, GA",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,15.0,48
1042,2019-02-26,"Gray's Reef, GA",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,21.0,10
1043,2019-02-26,"Gray's Reef, GA",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,27.0,4
1045,2019-02-26,ONC-MEF,252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,12.0,406
1046,2019-02-26,ONC-MEF,252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,14.0,10
1048,2019-02-26,"Biscayne Bay, FL",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,3.0,1
1049,2019-02-26,"Biscayne Bay, FL",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,13.0,120
1050,2019-02-26,"Biscayne Bay, FL",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,15.0,11
1051,2019-02-26,"Biscayne Bay, FL",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,17.0,4
1052,2019-02-26,"Biscayne Bay, FL",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,21.0,6
1053,2019-02-26,"Biscayne Bay, FL",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,27.0,40
1055,2019-02-26,"Olowalu (Maui, HI)",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,5.0,9
1056,2019-02-26,"Olowalu (Maui, HI)",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,8.0,21
1057,2019-02-26,"Olowalu (Maui, HI)",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,17.0,10
1059,2019-02-26,"May River, SC",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,15.0,10
1060,2019-02-26,"May River, SC",252.43935165,1693.1183335,-65.81751835,1.6867791214999999,0.9810834895,1.9546767635000002,0.525343744,0.645204611,-0.311180902,4.185e-06,2.0529191945000003,27.0,7
1062,2019-02-26,OOI-HYDBBA106,263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,14.0,257
1063,2019-02-26,OOI-HYDBBA106,263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,19.0,79
1064,2019-02-26,OOI-HYDBBA106,263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,21.0,5
1066,2019-02-26,"Chukchi Sea, Hanna Shoal",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,33.0,484
1068,2019-02-26,"Gray's Reef, GA",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,7.0,1
1069,2019-02-26,"Gray's Reef, GA",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,14.0,7
1070,2019-02-26,"Gray's Reef, GA",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,15.0,48
1071,2019-02-26,"Gray's Reef, GA",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,21.0,10
1072,2019-02-26,"Gray's Reef, GA",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,27.0,4
1074,2019-02-26,ONC-MEF,263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,12.0,406
1075,2019-02-26,ONC-MEF,263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,14.0,10
1077,2019-02-26,"Biscayne Bay, FL",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,3.0,1
1078,2019-02-26,"Biscayne Bay, FL",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,13.0,120
1079,2019-02-26,"Biscayne Bay, FL",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,15.0,11
1080,2019-02-26,"Biscayne Bay, FL",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,17.0,4
1081,2019-02-26,"Biscayne Bay, FL",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,21.0,6
1082,2019-02-26,"Biscayne Bay, FL",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,27.0,40
1084,2019-02-26,"Olowalu (Maui, HI)",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,5.0,9
1085,2019-02-26,"Olowalu (Maui, HI)",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,8.0,21
1086,2019-02-26,"Olowalu (Maui, HI)",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,17.0,10
1088,2019-02-26,"May River, SC",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,15.0,10
1089,2019-02-26,"May River, SC",263.24480370000003,4197.2666665,-19.376840774999998,0.406677511,0.9908596955,1.99329475,0.5636641695,0.72911747,-0.279047354,0.001492323,2.195733878,27.0,7
1091,2019-02-26,OOI-HYDBBA106,241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,14.0,257
1092,2019-02-26,OOI-HYDBBA106,241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,19.0,79
1093,2019-02-26,OOI-HYDBBA106,241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,21.0,5
1095,2019-02-26,"Chukchi Sea, Hanna Shoal",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,33.0,484
1097,2019-02-26,"Gray's Reef, GA",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,7.0,1
1098,2019-02-26,"Gray's Reef, GA",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,14.0,7
1099,2019-02-26,"Gray's Reef, GA",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,15.0,48
1100,2019-02-26,"Gray's Reef, GA",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,21.0,10
1101,2019-02-26,"Gray's Reef, GA",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,27.0,4
1103,2019-02-26,ONC-MEF,241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,12.0,406
1104,2019-02-26,ONC-MEF,241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,14.0,10
1106,2019-02-26,"Biscayne Bay, FL",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,3.0,1
1107,2019-02-26,"Biscayne Bay, FL",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,13.0,120
1108,2019-02-26,"Biscayne Bay, FL",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,15.0,11
1109,2019-02-26,"Biscayne Bay, FL",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,17.0,4
1110,2019-02-26,"Biscayne Bay, FL",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,21.0,6
1111,2019-02-26,"Biscayne Bay, FL",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,27.0,40
1113,2019-02-26,"Olowalu (Maui, HI)",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,5.0,9
1114,2019-02-26,"Olowalu (Maui, HI)",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,8.0,21
1115,2019-02-26,"Olowalu (Maui, HI)",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,17.0,10
1117,2019-02-26,"May River, SC",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,15.0,10
1118,2019-02-26,"May River, SC",241.13133325,1498.9166665,-55.76113461,1.8086546715,0.9280275865000001,1.4273117750000002,0.047502735500000004,0.5621939125,-0.9093028894999999,2.41e-05,10.0947839,27.0,7
1120,2019-03-06,OOI-HYDBBA106,406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,12.0,15
1121,2019-03-06,OOI-HYDBBA106,406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,14.0,317
1122,2019-03-06,OOI-HYDBBA106,406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,19.0,8
1124,2019-03-06,"Chukchi Sea, Hanna Shoal",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,33.0,484
1126,2019-03-06,"Gray's Reef, GA",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,15.0,57
1127,2019-03-06,"Gray's Reef, GA",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,21.0,104
1128,2019-03-06,"Gray's Reef, GA",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,23.0,8
1129,2019-03-06,"Gray's Reef, GA",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,27.0,215
1131,2019-03-06,ONC-MEF,406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,12.0,449
1132,2019-03-06,ONC-MEF,406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,27.0,2
1134,2019-03-06,"Biscayne Bay, FL",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,3.0,3
1135,2019-03-06,"Biscayne Bay, FL",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,13.0,9
1136,2019-03-06,"Biscayne Bay, FL",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,15.0,8
1137,2019-03-06,"Biscayne Bay, FL",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,17.0,3
1138,2019-03-06,"Biscayne Bay, FL",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,21.0,8
1139,2019-03-06,"Biscayne Bay, FL",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,27.0,29
1141,2019-03-06,"Olowalu (Maui, HI)",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,3.0,7
1142,2019-03-06,"Olowalu (Maui, HI)",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,5.0,61
1143,2019-03-06,"Olowalu (Maui, HI)",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,8.0,80
1144,2019-03-06,"Olowalu (Maui, HI)",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,13.0,2
1145,2019-03-06,"Olowalu (Maui, HI)",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,17.0,10
1147,2019-03-06,"May River, SC",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,21.0,90
1148,2019-03-06,"May River, SC",406.56127625,1742.7246095,-45.93306971,4.499217527,0.626041784,1.961868436,4.13711611,0.902336901,0.610676286,8.475e-05,9.549449810999999,27.0,85
1150,2019-03-06,OOI-HYDBBA106,428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,12.0,15
1151,2019-03-06,OOI-HYDBBA106,428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,14.0,317
1152,2019-03-06,OOI-HYDBBA106,428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,19.0,8
1154,2019-03-06,"Chukchi Sea, Hanna Shoal",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,33.0,484
1156,2019-03-06,"Gray's Reef, GA",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,15.0,57
1157,2019-03-06,"Gray's Reef, GA",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,21.0,104
1158,2019-03-06,"Gray's Reef, GA",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,23.0,8
1159,2019-03-06,"Gray's Reef, GA",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,27.0,215
1161,2019-03-06,ONC-MEF,428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,12.0,449
1162,2019-03-06,ONC-MEF,428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,27.0,2
1164,2019-03-06,"Biscayne Bay, FL",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,3.0,3
1165,2019-03-06,"Biscayne Bay, FL",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,13.0,9
1166,2019-03-06,"Biscayne Bay, FL",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,15.0,8
1167,2019-03-06,"Biscayne Bay, FL",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,17.0,3
1168,2019-03-06,"Biscayne Bay, FL",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,21.0,8
1169,2019-03-06,"Biscayne Bay, FL",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,27.0,29
1171,2019-03-06,"Olowalu (Maui, HI)",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,3.0,7
1172,2019-03-06,"Olowalu (Maui, HI)",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,5.0,61
1173,2019-03-06,"Olowalu (Maui, HI)",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,8.0,80
1174,2019-03-06,"Olowalu (Maui, HI)",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,13.0,2
1175,2019-03-06,"Olowalu (Maui, HI)",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,17.0,10
1177,2019-03-06,"May River, SC",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,21.0,90
1178,2019-03-06,"May River, SC",428.62967955,3551.0544265,-45.079313325,6.8566273835,0.6045120525000001,2.3776258465,5.1674175380000005,0.7825846245,0.675692108,0.00022794649999999998,22.001275874999997,27.0,85
1180,2019-03-14,OOI-HYDBBA106,409.17258875000005,2360.7910155,-46.5727159,4.792644757,0.57706853,1.9647956265,4.2841807675000005,0.9012000385,0.62151181,8.7e-05,10.880509835,12.0,106
1181,2019-03-14,OOI-HYDBBA106,409.17258875000005,2360.7910155,-46.5727159,4.792644757,0.57706853,1.9647956265,4.2841807675000005,0.9012000385,0.62151181,8.7e-05,10.880509835,14.0,166
1182,2019-03-14,OOI-HYDBBA106,409.17258875000005,2360.7910155,-46.5727159,4.792644757,0.57706853,1.9647956265,4.2841807675000005,0.9012000385,0.62151181,8.7e-05,10.880509835,19.0,53
1183,2019-03-14,OOI-HYDBBA106,409.17258875000005,2360.7910155,-46.5727159,4.792644757,0.57706853,1.9647956265,4.2841807675000005,0.9012000385,0.62151181,8.7e-05,10.880509835,21.0,17
